"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2024-2025","02/05/2025","Lindenwood","MIVA","@ Lewis","L 1-3",4,NA,53,20,120,0.275,46,NA,13,38,4,1,6,NA,57,NA
"2024-2025","02/12/2025","Lindenwood","MIVA","McKendree","L 2-3",5,NA,65,15,130,0.385,61,3,27,43,3,5,2,4,74,NA
"2024-2025","02/15/2025","Lindenwood","MIVA","@ Ohio St.","L 1-3",4,NA,43,17,96,0.271,37,8,15,23,8,1,6,2,55,NA
"2024-2025","02/20/2025","Lindenwood","MIVA","Ball St.","L 0-3",3,NA,34,24,74,0.135,33,4,12,15,6,1,NA,NA,39,NA
"2024-2025","02/22/2025","Lindenwood","MIVA","Ohio St.","L 1-3",4,NA,48,18,99,0.303,44,10,16,21,10,3,10,4,66,NA
"2024-2025","02/28/2025","Lindenwood","MIVA","@ Purdue Fort Wayne","W 3-1",4,NA,45,20,99,0.253,42,9,14,26,3,1,14,3,62,NA
"2024-2025","03/01/2025","Lindenwood","MIVA","@ Ball St.","L 1-3",4,NA,52,20,111,0.288,50,6,16,35,4,1,12,NA,65,NA
"2024-2025","03/05/2025","Lindenwood","MIVA","@ Hawaii","L 0-3",3,NA,36,16,73,0.274,33,4,12,13,5,1,6,NA,44,NA
"2024-2025","03/07/2025","Lindenwood","MIVA","@ Hawaii","L 1-3",4,NA,51,26,115,0.217,50,4,22,27,2,NA,24,4,67,NA
"2024-2025","03/13/2025","Lindenwood","MIVA","Lewis","W 3-1",4,NA,57,14,103,0.417,53,8,22,29,3,4,4,NA,71,1
"2024-2025","03/15/2025","Lindenwood","MIVA","Quincy","W 3-1",4,NA,50,15,88,0.398,49,6,16,21,8,8,4,1,66,1
"2024-2025","03/19/2025","Lindenwood","MIVA","@ McKendree","L 2-3",5,NA,61,29,138,0.232,58,4,20,40,7,NA,11,NA,70.5,NA
"2024-2025","03/22/2025","Lindenwood","MIVA","Purdue Fort Wayne","W 3-1",4,NA,49,20,95,0.305,47,14,19,31,4,6,2,2,70,NA
"2024-2025","03/27/2025","Lindenwood","MIVA","@ Loyola Chicago","L 0-3",3,NA,34,21,74,0.176,34,2,13,13,2,NA,4,NA,38,NA
"2024-2025","03/28/2025","Lindenwood","MIVA","@ Loyola Chicago","L 0-3",3,NA,34,18,80,0.2,32,6,13,21,2,NA,NA,NA,40,NA
"2024-2025","04/04/2025","Lindenwood","MIVA","@ Quincy","W 3-1",4,NA,53,14,97,0.402,51,7,17,31,4,5,4,NA,67,1
"2024-2025","04/10/2025","Lindenwood","MIVA","Queens (NC)","W 3-1",4,NA,64,23,130,0.315,61,7,22,45,4,5,4,1,78,NA
"2024-2025","04/12/2025","Lindenwood","MIVA","Queens (NC)","W 3-1",4,NA,56,22,120,0.283,54,5,15,39,10,4,6,NA,68,NA
"2024-2025","04/19/2025","Lindenwood","MIVA","@#3 Ohio St. 2025 MVB MIVA Tournament","L 1-3",4,NA,37,23,110,0.127,36,4,16,33,5,2,14,4,50,NA
"2024-2025","01/10/2025","Loyola Chicago","MIVA","Penn St.","W 3-1",4,NA,48,20,105,0.267,41,9,21,28,3,1,15,NA,65.5,NA
"2024-2025","01/11/2025","Loyola Chicago","MIVA","Maryville (MO)","W 3-1",4,NA,63,11,105,0.495,54,6,17,28,2,2,6,2,74,NA
"2024-2025","01/17/2025","Loyola Chicago","MIVA","Saint Francis","W 3-0",3,NA,33,4,61,0.475,30,10,12,22,1,2,15,NA,52.5,1
"2024-2025","01/18/2025","Loyola Chicago","MIVA","Rockhurst","W 3-1",4,NA,50,13,105,0.352,46,12,19,36,3,2,14,2,71,NA
"2024-2025","01/24/2025","Loyola Chicago","MIVA","Missouri S&T","W 3-0",3,NA,40,10,93,0.323,39,4,19,42,1,2,16,1,54,1
"2024-2025","01/25/2025","Loyola Chicago","MIVA","Mount Olive","W 3-0",3,NA,34,11,67,0.343,32,14,8,21,2,2,12,2,56,NA
"2024-2025","01/30/2025","Loyola Chicago","MIVA","@ Pepperdine","W 3-2",5,NA,63,14,112,0.438,59,7,NA,27,6,8,7,2,81.5,NA
"2024-2025","02/01/2025","Loyola Chicago","MIVA","@ UC San Diego","W 3-2",5,NA,69,22,162,0.29,67,9,30,46,4,4,26,1,NA,NA
"2024-2025","02/06/2025","Loyola Chicago","MIVA","McKendree","W 3-0",3,NA,48,15,101,0.327,45,7,16,31,3,NA,6,NA,58,NA
"2024-2025","02/08/2025","Loyola Chicago","MIVA","@ Ohio St.","W 3-1",4,NA,58,10,123,0.39,56,8,23,38,5,3,17,2,77.5,NA
"2024-2025","02/14/2025","Loyola Chicago","MIVA","@ Quincy","W 3-0",3,NA,31,8,69,0.333,28,5,17,22,2,5,12,NA,47,NA
"2024-2025","02/15/2025","Loyola Chicago","MIVA","@ McKendree","L 2-3",5,NA,62,17,151,0.298,60,3,31,55,11,1,19,2,75.5,NA
"2024-2025","02/20/2025","Loyola Chicago","MIVA","Purdue Fort Wayne","W 3-0",3,NA,42,10,75,0.427,41,4,12,31,3,NA,17,NA,54.5,NA
"2024-2025","02/22/2025","Loyola Chicago","MIVA","Quincy","W 3-1",4,NA,48,15,97,0.34,47,8,16,31,4,3,20,2,69,NA
"2024-2025","02/27/2025","Loyola Chicago","MIVA","Lewis","L 1-3",4,NA,52,24,128,0.219,48,5,16,33,8,2,8,NA,63,NA
"2024-2025","03/07/2025","Loyola Chicago","MIVA","@ Ball St.","W 3-1",4,NA,57,14,109,0.394,56,2,21,25,1,NA,14,NA,66,NA
"2024-2025","03/14/2025","Loyola Chicago","MIVA","@ Purdue Fort Wayne","W 3-0",3,NA,37,4,63,0.524,35,9,12,23,NA,3,18,2,58,NA
"2024-2025","03/20/2025","Loyola Chicago","MIVA","Ohio St.","W 3-1",4,NA,57,9,105,0.457,54,11,22,26,9,1,20,3,79,NA
"2024-2025","03/22/2025","Loyola Chicago","MIVA","CSUN","W 3-2",5,NA,57,26,131,0.237,53,5,32,40,4,3,NA,1,82,NA
"2024-2025","03/27/2025","Loyola Chicago","MIVA","Lindenwood","W 3-0",3,NA,39,6,64,0.516,37,2,12,18,2,1,6,NA,45,NA
"2024-2025","03/28/2025","Loyola Chicago","MIVA","Lindenwood","W 3-0",3,NA,42,8,76,0.447,39,2,16,24,6,1,17,NA,53.5,NA
"2024-2025","04/03/2025","Loyola Chicago","MIVA","@ Queens (NC)","W 3-0",3,NA,45,16,87,0.333,39,4,12,26,1,3,13,1,58.5,NA
"2024-2025","04/05/2025","Loyola Chicago","MIVA","@ Queens (NC)","W 3-0",3,NA,40,2,71,0.535,36,7,13,36,2,NA,12,NA,53,NA
"2024-2025","04/10/2025","Loyola Chicago","MIVA","@ Lewis","L 0-3",3,NA,48,14,85,0.4,46,4,15,22,5,NA,4,1,54,NA
"2024-2025","04/12/2025","Loyola Chicago","MIVA","Ball St.","W 3-1",4,NA,57,22,117,0.299,54,8,20,37,1,2,19,NA,76.5,NA
"2024-2025","04/19/2025","Loyola Chicago","MIVA","#8 Queens (NC) 2025 MVB MIVA Tournament","W 3-0",3,NA,40,10,76,0.395,39,6,12,24,NA,2,12,2,54,NA
"2024-2025","04/23/2025","Loyola Chicago","MIVA","#4 Lewis 2025 MVB MIVA Tournament","W 3-0",3,NA,48,13,92,0.38,46,6,15,30,2,1,9,2,59.5,NA
"2024-2025","04/26/2025","Loyola Chicago","MIVA","#3 Ohio St. 2025 MVB MIVA Tournament","W 3-0",3,NA,40,3,76,0.487,36,7,11,32,3,3,18,3,59,NA
"2024-2025","05/08/2025","Loyola Chicago","MIVA","#5 Pepperdine @Columbus, OH (2025 NC MVB NCAA Tournament)","L 1-3",4,NA,46,24,101,0.218,44,3,20,35,7,NA,18,3,58,NA
"2024-2025","01/03/2025","McKendree","MIVA","@ Hawaii","L 1-3",4,NA,45,14,96,0.323,44,6,17,26,7,NA,17,NA,59.5,NA
"2024-2025","01/05/2025","McKendree","MIVA","@ Hawaii","L 0-3",3,NA,32,14,73,0.247,31,2,9,20,5,NA,9,NA,38.5,NA
"2024-2025","01/07/2025","McKendree","MIVA","@ UC San Diego","L 0-3",3,NA,31,14,84,0.202,29,2,15,28,6,2,4,1,37,NA
"2024-2025","01/11/2025","McKendree","MIVA","Rockhurst","W 3-2",5,NA,71,29,NA,0.243,NA,5,18,NA,6,1,26,4,90,NA
"2024-2025","01/16/2025","McKendree","MIVA","Long Beach St.","L 0-3",3,NA,25,12,77,0.169,24,3,11,26,6,NA,5,NA,30.5,NA
"2024-2025","01/25/2025","McKendree","MIVA","Charleston (WV)","W 3-0",3,NA,44,11,86,0.384,40,2,19,24,2,1,18,4,56,NA
"2024-2025","01/31/2025","McKendree","MIVA","Maryville (MO)","W 3-0",3,NA,40,10,94,0.319,40,5,13,34,1,NA,14,NA,52,NA
"2024-2025","02/06/2025","McKendree","MIVA","@ Loyola Chicago","L 0-3",3,NA,36,11,81,0.309,33,3,11,34,7,2,8,NA,45,NA
"2024-2025","02/08/2025","McKendree","MIVA","@ Lewis","W 3-1",4,NA,67,16,133,0.383,61,6,11,56,3,1,2,3,75,NA
"2024-2025","02/12/2025","McKendree","MIVA","@ Lindenwood","W 3-2",5,NA,57,20,127,0.291,52,3,21,39,3,5,2,2,66,NA
"2024-2025","02/15/2025","McKendree","MIVA","Loyola Chicago","W 3-2",5,NA,52,28,140,0.171,51,11,17,64,3,2,7,1,68.5,NA
"2024-2025","02/20/2025","McKendree","MIVA","Ohio St.","W 3-1",4,NA,58,15,127,0.339,55,3,13,54,5,3,13,1,70.5,NA
"2024-2025","02/22/2025","McKendree","MIVA","Ball St.","W 3-2",5,NA,65,20,156,0.288,63,2,20,54,3,1,21,NA,78.5,NA
"2024-2025","02/28/2025","McKendree","MIVA","@ Queens (NC)","W 3-0",3,NA,40,12,95,0.295,33,4,11,36,1,1,11,NA,50.5,NA
"2024-2025","03/01/2025","McKendree","MIVA","@ Queens (NC)","W 3-1",4,NA,66,15,138,0.37,55,4,18,43,2,3,12,2,79,NA
"2024-2025","03/05/2025","McKendree","MIVA","@ Maryville (MO)","W 3-1",4,NA,44,17,121,0.223,41,2,18,52,5,2,31,NA,63.5,NA
"2024-2025","03/08/2025","McKendree","MIVA","Missouri S&T","W 3-1",4,NA,58,13,113,0.398,56,4,23,44,4,NA,9,NA,66.5,NA
"2024-2025","03/15/2025","McKendree","MIVA","Lewis","W 3-2",5,NA,62,18,147,0.299,59,6,17,45,3,NA,10,3,73,NA
"2024-2025","03/19/2025","McKendree","MIVA","Lindenwood","W 3-2",5,NA,51,15,110,0.327,50,7,23,36,4,2,19,NA,69.5,NA
"2024-2025","03/22/2025","McKendree","MIVA","@ Quincy","W 3-1",4,NA,69,17,147,0.354,63,5,11,53,6,6,4,NA,82,NA
"2024-2025","03/27/2025","McKendree","MIVA","@ Ohio St.","L 2-3",5,NA,48,20,141,0.199,46,3,14,51,8,1,31,1,67.5,NA
"2024-2025","03/29/2025","McKendree","MIVA","@ Ball St.","L 1-3",4,NA,53,24,119,0.244,53,1,11,41,5,1,15,1,62.5,NA
"2024-2025","04/02/2025","McKendree","MIVA","@ Missouri S&T","W 3-1",4,NA,54,15,124,0.315,52,4,18,51,4,1,14,NA,66,NA
"2024-2025","04/05/2025","McKendree","MIVA","Quincy","W 3-2",5,NA,59,24,156,0.224,57,8,17,NA,6,1,20,3,78,NA
"2024-2025","04/11/2025","McKendree","MIVA","Purdue Fort Wayne","W 3-0",3,NA,34,14,82,0.244,32,5,20,30,3,2,13,NA,47.5,NA
"2024-2025","04/12/2025","McKendree","MIVA","Purdue Fort Wayne","W 3-0",3,NA,41,9,91,0.352,38,5,11,29,3,2,13,NA,54.5,NA
"2024-2025","04/19/2025","McKendree","MIVA","#7 Purdue Fort Wayne 2025 MVB MIVA Tournament","W 3-0",3,NA,43,12,93,0.333,43,5,17,32,1,1,4,5,51,NA
"2024-2025","04/23/2025","McKendree","MIVA","#3 Ohio St. 2025 MVB MIVA Tournament","L 0-3",3,NA,32,16,83,0.193,28,1,16,22,7,1,14,3,41,NA
"2024-2025","01/03/2025","Ohio St.","MIVA","BYU","L 1-3",4,NA,47,21,103,0.252,43,4,20,23,10,NA,15,1,58.5,NA
"2024-2025","01/04/2025","Ohio St.","MIVA","BYU","L 1-3",4,NA,40,23,114,0.149,40,6,21,27,8,NA,18,2,55,NA
"2024-2025","01/10/2025","Ohio St.","MIVA","Fort Valley St.","W 3-0",3,NA,42,9,85,0.388,40,4,21,29,3,1,6,NA,50,NA
"2024-2025","01/11/2025","Ohio St.","MIVA","Fort Valley St.","W 3-0",3,NA,42,10,67,0.478,39,7,14,21,2,1,10,NA,55,NA
"2024-2025","01/17/2025","Ohio St.","MIVA","Stanford @Austin, TX","L 0-3",3,NA,21,27,74,-0.081,21,2,7,17,11,NA,15,2,30.5,NA
"2024-2025","01/18/2025","Ohio St.","MIVA","UCLA @Austin, TX","W 3-1",4,NA,39,19,87,0.23,36,7,15,24,4,1,8,NA,51,NA
"2024-2025","01/23/2025","Ohio St.","MIVA","@ Penn St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/26/2025","Ohio St.","MIVA","Penn St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/31/2025","Ohio St.","MIVA","Southern California","L 1-3",4,NA,57,27,111,0.27,55,5,15,20,2,NA,11,1,67.5,NA
"2024-2025","02/01/2025","Ohio St.","MIVA","UCLA","L 1-3",4,NA,49,18,106,0.292,45,7,21,28,12,NA,8,5,60,NA
"2024-2025","02/08/2025","Ohio St.","MIVA","Loyola Chicago","L 1-3",4,NA,53,17,115,0.313,53,5,14,44,8,1,6,2,62,NA
"2024-2025","02/10/2025","Ohio St.","MIVA","@ Purdue Fort Wayne","W 3-0",3,NA,37,14,65,0.354,33,6,13,21,4,NA,16,1,51,NA
"2024-2025","02/15/2025","Ohio St.","MIVA","Lindenwood","W 3-1",4,NA,53,10,99,0.434,52,8,18,34,8,NA,5,NA,63.5,NA
"2024-2025","02/20/2025","Ohio St.","MIVA","@ McKendree","L 1-3",4,NA,47,17,126,0.238,45,5,12,49,3,1,6,3,56,NA
"2024-2025","02/22/2025","Ohio St.","MIVA","@ Lindenwood","W 3-1",4,NA,57,14,101,0.426,53,10,20,24,10,5,2,4,73,NA
"2024-2025","02/27/2025","Ohio St.","MIVA","@ Ball St.","L 2-3",5,NA,57,21,126,0.286,49,7,23,33,7,3,10,NA,72,NA
"2024-2025","03/01/2025","Ohio St.","MIVA","Purdue Fort Wayne","W 3-2",5,NA,56,23,124,0.266,55,7,20,44,5,NA,13,3,69.5,NA
"2024-2025","03/07/2025","Ohio St.","MIVA","@ NJIT","W 3-0",3,NA,30,13,64,0.266,27,9,19,14,1,2,14,1,48,NA
"2024-2025","03/08/2025","Ohio St.","MIVA","@ NJIT","W 3-0",3,NA,41,14,84,0.321,37,5,12,25,2,NA,15,2,53.5,NA
"2024-2025","03/13/2025","Ohio St.","MIVA","Queens (NC)","W 3-0",3,NA,42,15,96,0.281,40,8,14,35,3,2,12,1,58,NA
"2024-2025","03/15/2025","Ohio St.","MIVA","Queens (NC)","W 3-0",3,NA,39,12,76,0.355,36,6,9,24,2,NA,11,1,50.5,NA
"2024-2025","03/20/2025","Ohio St.","MIVA","@ Loyola Chicago","L 1-3",4,NA,48,14,96,0.354,46,9,14,29,11,NA,6,1,60,NA
"2024-2025","03/22/2025","Ohio St.","MIVA","@ Lewis","L 2-3",5,NA,61,28,149,0.221,57,4,20,49,5,3,24,2,80,NA
"2024-2025","03/27/2025","Ohio St.","MIVA","McKendree","W 3-2",5,NA,61,NA,154,0.175,59,8,16,NA,3,1,11,NA,75.5,NA
"2024-2025","04/03/2025","Ohio St.","MIVA","Ball St.","W 3-1",4,NA,65,13,119,0.437,61,11,15,34,6,2,6,1,81,NA
"2024-2025","04/05/2025","Ohio St.","MIVA","Lewis","W 3-1",4,NA,61,21,130,0.308,54,4,14,45,6,NA,7,3,68.5,NA
"2024-2025","04/11/2025","Ohio St.","MIVA","@ Quincy","W 3-0",3,NA,45,10,86,0.407,41,4,8,35,2,4,2,1,54,NA
"2024-2025","04/12/2025","Ohio St.","MIVA","@ Quincy","W 3-1",4,NA,52,25,125,0.216,51,4,16,49,4,6,4,3,64,1
"2024-2025","04/19/2025","Ohio St.","MIVA","#6 Lindenwood 2025 MVB MIVA Tournament","W 3-1",4,NA,54,19,109,0.321,53,5,17,40,4,NA,5,NA,61.5,NA
"2024-2025","04/23/2025","Ohio St.","MIVA","@#2 McKendree 2025 MVB MIVA Tournament","W 3-0",3,NA,35,17,79,0.228,34,7,10,29,1,3,15,NA,52.5,NA
"2024-2025","04/26/2025","Ohio St.","MIVA","@#1 Loyola Chicago 2025 MVB MIVA Tournament","L 0-3",3,NA,31,20,90,0.122,31,3,7,31,7,NA,5,1,36.5,1
"2024-2025","01/10/2025","Purdue Fort Wayne","MIVA","Central St. (OH)","W 3-1",4,NA,42,14,96,0.292,41,10,16,38,4,2,16,2,62,NA
"2024-2025","01/17/2025","Purdue Fort Wayne","MIVA","@ CSUN","L 0-3",3,NA,33,16,79,0.215,32,1,16,18,5,1,5,NA,37.5,NA
"2024-2025","01/18/2025","Purdue Fort Wayne","MIVA","UC San Diego @Northridge, CA","L 0-3",3,NA,35,18,85,0.2,35,2,12,25,9,1,8,NA,42,NA
"2024-2025","01/23/2025","Purdue Fort Wayne","MIVA","LIU","W 3-2",5,NA,66,22,140,0.314,64,7,23,53,7,2,20,2,85,1
"2024-2025","01/25/2025","Purdue Fort Wayne","MIVA","Lees-McRae","W 3-0",3,NA,34,5,64,0.453,30,12,18,25,3,NA,13,NA,52.5,NA
"2024-2025","01/31/2025","Purdue Fort Wayne","MIVA","Saint Francis @Cambridge, Mass.","W 3-0",3,NA,33,19,67,0.209,29,8,12,18,6,1,12,5,48,NA
"2024-2025","02/01/2025","Purdue Fort Wayne","MIVA","@ Harvard","W 3-0",3,NA,45,14,79,0.392,42,3,17,26,8,3,6,2,54,NA
"2024-2025","02/06/2025","Purdue Fort Wayne","MIVA","@ Ball St.","L 2-3",5,NA,57,24,122,0.27,55,9,16,34,7,5,12,NA,77,NA
"2024-2025","02/10/2025","Purdue Fort Wayne","MIVA","Ohio St.","L 0-3",3,NA,32,13,74,0.257,29,4,20,11,6,3,12,NA,45,NA
"2024-2025","02/13/2025","Purdue Fort Wayne","MIVA","Queens (NC)","L 1-3",4,NA,57,25,124,0.258,53,3,18,42,7,NA,10,3,65,NA
"2024-2025","02/14/2025","Purdue Fort Wayne","MIVA","Queens (NC)","W 3-1",4,NA,57,26,137,0.226,53,5,16,38,5,1,24,1,75,NA
"2024-2025","02/20/2025","Purdue Fort Wayne","MIVA","@ Loyola Chicago","L 0-3",3,NA,32,15,86,0.198,30,3,14,21,4,NA,10,1,40,NA
"2024-2025","02/22/2025","Purdue Fort Wayne","MIVA","@ Lewis","L 2-3",5,NA,52,31,137,0.153,50,4,13,42,12,1,10,2,62,NA
"2024-2025","02/28/2025","Purdue Fort Wayne","MIVA","Lindenwood","L 1-3",4,NA,43,18,93,0.269,41,3,16,27,9,2,15,1,55.5,NA
"2024-2025","03/01/2025","Purdue Fort Wayne","MIVA","@ Ohio St.","L 2-3",5,NA,48,23,121,0.207,44,5,16,37,7,4,15,2,64.5,NA
"2024-2025","03/07/2025","Purdue Fort Wayne","MIVA","Thomas More","W 3-0",3,NA,49,17,83,0.386,43,6,14,21,6,NA,NA,NA,55,NA
"2024-2025","03/11/2025","Purdue Fort Wayne","MIVA","Maryville (MO)","W 3-2",5,NA,68,19,127,0.386,63,8,21,38,9,1,18,2,86,NA
"2024-2025","03/14/2025","Purdue Fort Wayne","MIVA","Loyola Chicago","L 0-3",3,NA,25,21,76,0.053,24,NA,8,19,9,NA,4,1,27,NA
"2024-2025","03/21/2025","Purdue Fort Wayne","MIVA","@ Quincy","W 3-2",5,NA,66,25,130,0.315,59,4,20,37,7,NA,8,NA,88,NA
"2024-2025","03/22/2025","Purdue Fort Wayne","MIVA","@ Lindenwood","L 1-3",4,NA,37,15,90,0.244,35,4,20,19,NA,6,4,4,49,1
"2024-2025","03/29/2025","Purdue Fort Wayne","MIVA","Quincy","W 3-1",4,NA,48,21,107,0.252,45,8,19,37,6,4,15,2,67.5,NA
"2024-2025","04/03/2025","Purdue Fort Wayne","MIVA","Lewis","L 0-3",3,NA,34,21,84,0.155,33,2,8,21,6,1,6,2,40,NA
"2024-2025","04/05/2025","Purdue Fort Wayne","MIVA","Ball St.","W 3-1",4,NA,42,15,97,0.278,38,11,13,32,2,1,19,1,63.5,NA
"2024-2025","04/11/2025","Purdue Fort Wayne","MIVA","@ McKendree","L 0-3",3,NA,20,22,78,-0.026,20,3,12,29,5,2,4,NA,27,NA
"2024-2025","04/12/2025","Purdue Fort Wayne","MIVA","@ McKendree","L 0-3",3,NA,47,22,107,0.234,46,3,15,31,5,2,6,NA,55,NA
"2024-2025","04/19/2025","Purdue Fort Wayne","MIVA","@#2 McKendree 2025 MVB MIVA Tournament","L 0-3",3,NA,32,11,81,0.259,32,1,15,31,5,1,4,3,36,NA
"2024-2025","01/11/2025","Queens (NC)","MIVA","Charleston (WV)","W 3-1",4,NA,41,15,103,0.252,35,4,23,28,2,3,21,4,58.5,NA
"2024-2025","01/12/2025","Queens (NC)","MIVA","Charleston (WV)","W 3-2",5,NA,62,17,129,0.349,58,4,22,44,2,4,14,NA,77,NA
"2024-2025","01/16/2025","Queens (NC)","MIVA","@ Belmont Abbey","W 3-0",3,NA,35,9,91,0.286,34,4,13,35,2,2,12,2,47,NA
"2024-2025","01/19/2025","Queens (NC)","MIVA","Tusculum","W 3-1",4,NA,39,10,83,0.349,35,NA,19,25,4,2,12,2,62,NA
"2024-2025","01/19/2025","Queens (NC)","MIVA","Barton","W 3-1",4,NA,59,20,121,0.322,52,9,20,36,4,3,10,1,76,NA
"2024-2025","01/23/2025","Queens (NC)","MIVA","@ George Mason","L 1-3",4,NA,44,20,106,0.226,43,5,17,29,6,8,NA,NA,57,NA
"2024-2025","01/24/2025","Queens (NC)","MIVA","@ NJIT","L 2-3",5,NA,44,21,113,0.204,43,7,14,30,4,1,7,NA,55.5,NA
"2024-2025","01/26/2025","Queens (NC)","MIVA","@ Princeton","L 0-3",3,NA,29,15,68,0.206,28,3,13,18,7,5,4,NA,39,1
"2024-2025","01/30/2025","Queens (NC)","MIVA","Catawba","W 3-1",4,NA,49,19,105,0.286,42,9,20,37,7,6,17,1,72.5,NA
"2024-2025","01/31/2025","Queens (NC)","MIVA","Lees-McRae","W 3-0",3,NA,36,15,81,0.259,33,2,17,24,4,5,14,3,50,NA
"2024-2025","02/04/2025","Queens (NC)","MIVA","Quincy","L 1-3",4,NA,44,21,123,0.187,40,5,12,41,7,1,6,NA,53,1
"2024-2025","02/05/2025","Queens (NC)","MIVA","Quincy","W 3-0",3,NA,41,12,89,0.326,39,6,13,33,3,2,17,2,57.5,NA
"2024-2025","02/13/2025","Queens (NC)","MIVA","@ Purdue Fort Wayne","W 3-1",4,NA,46,12,106,0.321,43,7,17,33,3,2,15,1,62.5,NA
"2024-2025","02/14/2025","Queens (NC)","MIVA","@ Purdue Fort Wayne","L 1-3",4,NA,46,23,116,0.198,43,5,11,42,5,3,16,2,62,1
"2024-2025","02/21/2025","Queens (NC)","MIVA","Hawaii","L 0-3",3,NA,28,17,85,0.129,28,2,9,25,6,2,15,NA,39.5,NA
"2024-2025","02/22/2025","Queens (NC)","MIVA","Hawaii","L 1-3",4,NA,52,13,116,0.336,46,3,16,32,7,1,8,4,60,NA
"2024-2025","02/28/2025","Queens (NC)","MIVA","McKendree","L 0-3",3,NA,38,19,109,0.174,32,1,14,35,4,3,11,NA,47.5,NA
"2024-2025","03/01/2025","Queens (NC)","MIVA","McKendree","L 1-3",4,NA,53,14,117,0.333,48,2,12,44,4,1,9,NA,60.5,NA
"2024-2025","03/04/2025","Queens (NC)","MIVA","Saint Francis","W 3-1",4,NA,51,17,116,0.293,45,6,10,41,5,2,11,1,64.5,NA
"2024-2025","03/13/2025","Queens (NC)","MIVA","@ Ohio St.","L 0-3",3,NA,26,11,77,0.195,27,3,12,33,7,1,16,3,38,NA
"2024-2025","03/15/2025","Queens (NC)","MIVA","@ Ohio St.","L 0-3",3,NA,33,17,77,0.208,33,2,11,21,6,1,6,NA,39,NA
"2024-2025","03/20/2025","Queens (NC)","MIVA","Ball St.","L 2-3",5,NA,63,21,150,0.28,61,3,17,44,8,2,8,4,72,NA
"2024-2025","03/22/2025","Queens (NC)","MIVA","Ball St.","L 1-3",4,NA,46,21,120,0.208,43,7,8,35,4,NA,4,2,55,NA
"2024-2025","03/27/2025","Queens (NC)","MIVA","@ Lewis","L 0-3",3,NA,29,11,87,0.207,29,3,6,33,11,3,3,NA,36.5,NA
"2024-2025","03/29/2025","Queens (NC)","MIVA","@ Lewis","L 2-3",5,NA,54,25,134,0.216,46,8,22,38,7,4,18,3,75,NA
"2024-2025","04/03/2025","Queens (NC)","MIVA","Loyola Chicago","L 0-3",3,NA,25,13,69,0.174,24,1,12,21,4,1,9,1,31.5,NA
"2024-2025","04/05/2025","Queens (NC)","MIVA","Loyola Chicago","L 0-3",3,NA,27,14,82,0.159,26,2,12,24,7,NA,2,1,30,NA
"2024-2025","04/10/2025","Queens (NC)","MIVA","@ Lindenwood","L 1-3",4,NA,50,16,120,0.283,47,4,18,31,7,5,NA,NA,59,1
"2024-2025","04/12/2025","Queens (NC)","MIVA","@ Lindenwood","L 1-3",4,NA,47,20,112,0.241,43,10,15,34,5,7,8,1,68,NA
"2024-2025","04/19/2025","Queens (NC)","MIVA","@#1 Loyola Chicago 2025 MVB MIVA Tournament","L 0-3",3,NA,23,16,67,0.104,23,NA,10,23,6,2,6,NA,28,NA
"2024-2025","01/16/2025","Quincy","MIVA","@ Roosevelt","W 3-1",4,NA,59,18,113,0.363,57,4,19,36,3,NA,10,1,68,NA
"2024-2025","01/20/2025","Quincy","MIVA","@ Lees-McRae","W 3-0",3,NA,31,11,59,0.339,31,6,8,30,3,2,12,NA,45,NA
"2024-2025","01/21/2025","Quincy","MIVA","@ Tusculum","L 1-3",4,NA,45,24,129,0.163,42,11,18,46,3,3,21,3,69.5,NA
"2024-2025","01/23/2025","Quincy","MIVA","@ King (TN)","W 3-0",3,NA,36,13,81,0.284,34,8,7,31,2,1,19,NA,54.5,NA
"2024-2025","01/25/2025","Quincy","MIVA","@ Lincoln Memorial","L 1-3",4,NA,45,25,135,0.148,45,NA,20,44,5,2,25,1,59.5,NA
"2024-2025","01/31/2025","Quincy","MIVA","Missouri S&T","L 1-3",4,NA,49,21,117,0.239,48,7,11,39,7,5,2,NA,62,1
"2024-2025","01/31/2025","Quincy","MIVA","Roosevelt","W 3-0",3,NA,33,11,72,0.306,30,7,7,25,3,10,8,NA,54,1
"2024-2025","02/01/2025","Quincy","MIVA","Rockhurst","L 1-3",4,NA,44,23,120,0.175,41,5,16,29,4,9,4,NA,60,NA
"2024-2025","02/01/2025","Quincy","MIVA","Emmanuel (GA)","W 3-0",3,NA,43,11,79,0.405,41,2,10,27,3,3,6,NA,51,1
"2024-2025","02/04/2025","Quincy","MIVA","@ Queens (NC)","W 3-1",4,NA,53,14,116,0.336,46,7,15,46,5,3,12,NA,69,NA
"2024-2025","02/05/2025","Quincy","MIVA","@ Queens (NC)","L 0-3",3,NA,32,20,92,0.13,30,3,8,27,6,2,11,1,42.5,NA
