"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2021-2022","02/25/2022","Stanford","MPSF","@ Long Beach St.","L 0-3",3,NA,35,18,100,0.17,34,1,18,36,7,1,6,1,40,1
"2021-2022","02/26/2022","Stanford","MPSF","@ CSUN","L 1-3",4,NA,41,22,114,0.167,39,6,22,36,10,NA,6,NA,50,1
"2021-2022","03/03/2022","Stanford","MPSF","@ CUI","L 2-3",5,NA,69,26,146,0.295,64,7,13,45,6,2,8,2,82,NA
"2021-2022","03/04/2022","Stanford","MPSF","@ CUI","L 1-3",4,NA,58,20,131,0.29,56,6,19,43,NA,3,25,2,79.5,NA
"2021-2022","03/11/2022","Stanford","MPSF","UCLA","W 3-2",5,NA,53,14,112,0.348,49,8,19,36,5,2,12,1,69,NA
"2021-2022","03/12/2022","Stanford","MPSF","UCLA","L 1-3",4,NA,53,18,112,0.313,50,4,15,40,4,1,4,2,60,NA
"2021-2022","03/25/2022","Stanford","MPSF","Southern California","W 3-1",4,NA,55,8,98,0.48,54,6,17,31,6,5,10,NA,71,NA
"2021-2022","03/26/2022","Stanford","MPSF","Southern California","L 1-3",4,NA,51,17,119,0.286,48,3,22,38,2,NA,10,2,59,NA
"2021-2022","03/31/2022","Stanford","MPSF","@ Grand Canyon","L 0-3",3,NA,25,15,71,0.141,22,3,15,17,6,NA,2,NA,29,NA
"2021-2022","04/02/2022","Stanford","MPSF","@ Grand Canyon","L 1-3",4,NA,59,27,139,0.23,56,6,18,49,4,2,8,NA,71,NA
"2021-2022","04/08/2022","Stanford","MPSF","BYU","W 3-0",3,NA,47,10,88,0.42,45,4,13,28,4,1,17,1,60.5,NA
"2021-2022","04/09/2022","Stanford","MPSF","BYU","W 3-2",5,NA,72,18,NA,0.327,68,2,25,53,4,2,12,4,82,NA
"2021-2022","04/14/2022","Stanford","MPSF","@ Pepperdine","L 0-3",3,NA,33,11,85,0.259,32,2,15,21,7,2,4,3,39,2
"2021-2022","04/16/2022","Stanford","MPSF","@ Pepperdine","L 2-3",5,NA,55,10,122,0.369,53,5,26,34,4,2,12,NA,68,NA
"2021-2022","04/20/2022","Stanford","MPSF","#4 Grand Canyon @Los Angeles, CA (2022 MPSF MVB)","W 3-1",4,NA,46,18,100,0.28,45,9,15,32,7,1,18,1,65,NA
"2021-2022","04/21/2022","Stanford","MPSF","#1 UCLA @Los Angeles, CA (2022 MPSF MVB)","W 3-2",5,NA,57,24,132,0.25,55,4,23,37,3,1,12,1,68,NA
"2021-2022","04/23/2022","Stanford","MPSF","#3 Pepperdine @Los Angeles, CA (2022 MPSF MVB)","L 2-3",5,NA,55,16,134,0.291,52,1,24,28,4,4,16,4,68,NA
"2021-2022","01/06/2022","UCLA","MPSF","@ UC Santa Barbara","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/07/2022","UCLA","MPSF","UC San Diego @Isla Vista, CA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/08/2022","UCLA","MPSF","CSUN @Isla Vista, CA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/15/2022","UCLA","MPSF","Princeton","W 3-0",3,NA,36,8,69,0.406,30,7,14,23,4,1,18,NA,53,NA
"2021-2022","01/21/2022","UCLA","MPSF","Ohio St.","W 3-2",5,NA,60,18,117,0.359,57,6,22,37,4,3,12,NA,75,NA
"2021-2022","01/22/2022","UCLA","MPSF","Penn St.","W 3-1",4,NA,53,18,134,0.261,51,2,23,40,3,2,21,3,67.5,NA
"2021-2022","01/27/2022","UCLA","MPSF","CSUN","W 3-0",3,NA,38,13,70,0.357,37,9,12,24,3,NA,11,1,52.5,NA
"2021-2022","01/29/2022","UCLA","MPSF","Lewis","L 0-3",3,NA,40,19,100,0.21,38,3,15,24,NA,NA,16,3,51,NA
"2021-2022","02/04/2022","UCLA","MPSF","@ UC Irvine","W 3-1",4,NA,63,16,113,0.416,58,2,19,40,8,NA,21,2,75.5,NA
"2021-2022","02/05/2022","UCLA","MPSF","UC Irvine","W 3-2",5,NA,68,19,122,0.402,61,8,24,21,5,3,4,1,81,NA
"2021-2022","02/09/2022","UCLA","MPSF","@ UC San Diego","W 3-1",4,NA,56,15,109,0.376,52,13,22,33,4,NA,12,3,75,NA
"2021-2022","02/11/2022","UCLA","MPSF","@ Long Beach St.","L 0-3",3,NA,34,11,85,0.271,32,2,15,20,4,1,7,1,40.5,1
"2021-2022","02/19/2022","UCLA","MPSF","Long Beach St.","W 3-2",5,NA,63,21,127,0.331,53,4,21,36,2,3,19,1,79.5,1
"2021-2022","02/23/2022","UCLA","MPSF","CUI","W 3-1",4,NA,54,21,106,0.311,50,8,27,28,4,NA,24,2,74,NA
"2021-2022","02/25/2022","UCLA","MPSF","@ CUI","W 3-0",3,NA,41,8,69,0.478,40,5,15,32,NA,3,14,NA,56,NA
"2021-2022","03/03/2022","UCLA","MPSF","Grand Canyon","W 3-0",3,NA,37,6,74,0.419,28,5,7,22,2,3,27,2,58.5,2
"2021-2022","03/04/2022","UCLA","MPSF","Grand Canyon","W 3-0",3,NA,48,6,91,0.462,42,2,11,36,5,NA,15,3,57.5,NA
"2021-2022","03/11/2022","UCLA","MPSF","@ Stanford","L 2-3",5,NA,62,20,122,0.344,60,5,28,39,8,1,15,2,75.5,NA
"2021-2022","03/12/2022","UCLA","MPSF","@ Stanford","W 3-1",4,NA,60,11,115,0.426,57,4,18,35,4,NA,28,NA,78,NA
"2021-2022","03/25/2022","UCLA","MPSF","@ Morehouse","W 3-0",3,NA,45,7,66,0.576,39,10,5,36,NA,1,8,5,60,NA
"2021-2022","03/26/2022","UCLA","MPSF","@ Fort Valley St.","W 3-0",3,NA,36,8,55,0.509,35,NA,11,17,NA,NA,8,NA,58,NA
"2021-2022","03/31/2022","UCLA","MPSF","@ Southern California","W 3-0",3,NA,40,12,77,0.364,38,6,16,32,1,4,6,1,53,1
"2021-2022","04/02/2022","UCLA","MPSF","Southern California","W 3-2",5,NA,57,14,112,0.384,55,2,NA,37,4,4,9,1,67.5,1
"2021-2022","04/07/2022","UCLA","MPSF","@ Pepperdine","W 3-0",3,NA,39,7,83,0.386,35,6,17,23,3,3,25,NA,60.5,NA
"2021-2022","04/09/2022","UCLA","MPSF","Pepperdine","W 3-0",3,NA,44,11,73,0.452,41,3,15,23,4,NA,18,NA,56,NA
"2021-2022","04/15/2022","UCLA","MPSF","@ BYU","W 3-1",4,NA,51,15,103,0.35,49,3,23,35,5,3,17,1,65.5,NA
"2021-2022","04/16/2022","UCLA","MPSF","@ BYU","W 3-2",5,NA,NA,19,130,0.438,NA,1,26,38,7,1,11,3,83.5,NA
"2021-2022","04/21/2022","UCLA","MPSF","#5 Stanford @Los Angeles, CA (2022 MPSF MVB)","L 2-3",5,NA,55,18,120,0.308,50,3,21,39,4,2,18,3,69,NA
"2021-2022","05/03/2022","UCLA","MPSF","Pepperdine 2022 NC MVB Championship","W 3-1",4,NA,56,11,103,0.437,54,3,23,26,4,3,12,3,68,NA
"2021-2022","05/05/2022","UCLA","MPSF","#1 Long Beach St. 2022 NC MVB Championship","L 2-3",5,NA,52,22,104,0.288,50,6,22,35,7,1,8,3,63,NA
"2021-2022","01/21/2022","Benedict","SIAC","Tusculum @Fort Valley, GA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/21/2022","Benedict","SIAC","@ Fort Valley St.","L 0-3",3,NA,18,21,69,-0.043,18,5,11,21,5,NA,4,1,25,2
"2021-2022","01/28/2022","Benedict","SIAC","@ Lees-McRae","L 0-3",3,NA,18,24,63,-0.095,17,1,12,24,11,NA,NA,NA,19,3
"2021-2022","01/29/2022","Benedict","SIAC","Bluefield Univ. @Banner Elk, NC","L 2-3",5,NA,48,27,122,0.172,42,4,22,36,5,4,16,3,64,1
"2021-2022","02/02/2022","Benedict","SIAC","@ Belmont Abbey","L 1-3",4,NA,22,22,86,NA,19,NA,10,24,9,2,4,4,26,2
"2021-2022","02/04/2022","Benedict","SIAC","Belmont Abbey","L 0-3",3,NA,17,10,48,0.146,14,3,6,11,12,3,NA,NA,23,1
"2021-2022","02/18/2022","Benedict","SIAC","Morehouse","W 3-0",3,NA,40,21,84,0.226,31,7,13,24,2,6,NA,NA,53,NA
"2021-2022","02/22/2022","Benedict","SIAC","@ Erskine","L 0-3",3,NA,26,21,80,0.063,25,3,5,25,7,2,8,3,35,2
"2021-2022","03/05/2022","Benedict","SIAC","@ Edward Waters","L 0-3",3,NA,22,18,74,0.054,21,7,10,17,3,3,6,2,35,4
"2021-2022","03/08/2022","Benedict","SIAC","Erskine","L 0-3",3,NA,27,14,70,0.186,26,2,11,19,5,2,NA,NA,31,1
"2021-2022","03/09/2022(1)","Benedict","SIAC","Maryville (MO)","W 3-1",4,NA,49,20,105,0.276,42,7,14,41,7,11,NA,NA,67,NA
"2021-2022","03/09/2022(2)","Benedict","SIAC","Maryville (MO)","L 1-3",4,NA,39,28,106,0.104,35,2,9,34,7,11,NA,NA,52,NA
"2021-2022","03/11/2022","Benedict","SIAC","@ Central St. (OH)","L 0-3",3,NA,28,18,73,0.137,26,2,12,27,11,5,2,NA,36,NA
"2021-2022","03/12/2022","Benedict","SIAC","@ Kentucky St.","W 3-0",3,NA,30,15,72,0.208,30,9,8,42,2,1,18,NA,49,NA
"2021-2022","03/16/2022","Benedict","SIAC","Fort Valley St.","L 1-3",4,NA,48,32,117,0.137,45,3,9,33,6,6,NA,NA,57,2
"2021-2022","03/19/2022","Benedict","SIAC","@ Morehouse","W 3-0",3,NA,41,10,70,NA,34,7,10,25,3,1,2,1,50,NA
"2021-2022","03/22/2022","Benedict","SIAC","Lees-McRae","W 3-0",3,NA,37,17,91,0.22,32,6,9,44,7,7,NA,NA,50,1
"2021-2022","04/01/2022","Benedict","SIAC","Kentucky St.","W 3-0",3,NA,30,11,66,0.288,29,13,21,31,1,7,NA,NA,50,1
"2021-2022","04/02/2022","Benedict","SIAC","Central St. (OH)","L 1-3",4,NA,35,21,99,0.141,30,3,10,34,12,10,NA,NA,48,1
"2021-2022","04/09/2022","Benedict","SIAC","Edward Waters","L 0-3",3,NA,29,18,78,0.141,28,3,12,30,3,8,2,NA,41,3
"2021-2022","04/19/2022","Benedict","SIAC","#5 Kentucky St. @Rock Hill, SC (2022 SIAC MVB)","W 3-0",3,NA,41,11,82,0.366,38,3,12,38,3,11,NA,NA,55,1
"2021-2022","04/19/2022","Benedict","SIAC","#1 Central St. (OH) @Rock Hill, SC (2022 SIAC MVB)","L 1-3",4,NA,37,20,99,0.172,34,4,9,38,10,5,4,1,48,NA
"2021-2022","04/20/2022","Benedict","SIAC","#6 Morehouse @Rock Hill, SC (2022 SIAC MVB)","W 3-0",3,NA,45,13,80,0.4,42,5,7,26,2,5,12,1,61,1
"2021-2022","04/20/2022","Benedict","SIAC","#3 Fort Valley St. @Rock Hill, SC (2022 SIAC MVB)","W 3-2",5,NA,58,30,NA,0.159,52,9,9,66,6,2,4,6,71,NA
"2021-2022","04/21/2022","Benedict","SIAC","#2 Edward Waters @Rock Hill, SC (2022 SIAC MVB)","L 0-3",3,NA,28,15,73,0.178,27,1,5,20,7,3,6,4,35,1
"2021-2022","01/06/2022","Central St. (OH)","SIAC","Indiana Tech","L 2-3",5,NA,49,30,121,0.157,45,7,NA,22,5,7,8,NA,67,NA
"2021-2022","01/07/2022","Central St. (OH)","SIAC","@ Ohio St.","L 0-3",3,NA,20,12,57,0.14,18,1,18,13,11,1,4,NA,24,1
"2021-2022","01/08/2022","Central St. (OH)","SIAC","@ Ohio St.","L 0-3",3,NA,17,19,65,-0.031,17,1,13,21,6,NA,4,2,20,NA
"2021-2022","01/14/2022","Central St. (OH)","SIAC","Lourdes @Campbellsville, KY","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/15/2022","Central St. (OH)","SIAC","@ Campbellsville","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/21/2022","Central St. (OH)","SIAC","@ McKendree","L 0-3",3,NA,18,16,64,0.031,16,NA,16,20,10,NA,12,1,24,NA
"2021-2022","01/22/2022","Central St. (OH)","SIAC","@ Lindenwood","L 0-3",3,NA,21,15,73,0.082,20,2,14,22,7,2,7,NA,28.5,1
"2021-2022","01/28/2022","Central St. (OH)","SIAC","Georgetown (KY)","L 0-3",3,NA,22,19,73,0.041,22,1,16,16,5,6,2,NA,30,NA
"2021-2022","01/28/2022","Central St. (OH)","SIAC","Maryville (MO) @Frankfort, KY","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/04/2022","Central St. (OH)","SIAC","@ Lewis","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/05/2022","Central St. (OH)","SIAC","@ Loyola Chicago","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/11/2022","Central St. (OH)","SIAC","Maryville (MO)","L 0-3",3,NA,34,25,103,0.087,34,1,21,36,5,7,2,NA,43,NA
"2021-2022","02/12/2022","Central St. (OH)","SIAC","Maryville (MO)","L 2-3",5,NA,58,27,175,0.177,56,7,19,58,2,11,12,NA,NA,NA
"2021-2022","02/18/2022","Central St. (OH)","SIAC","@ Campbellsville","L 1-3",4,NA,32,NA,115,-0.017,32,3,13,36,7,NA,6,NA,38,1
"2021-2022","02/19/2022","Central St. (OH)","SIAC","@ UC San Diego","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/21/2022","Central St. (OH)","SIAC","@ CUI","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/25/2022","Central St. (OH)","SIAC","@ D'Youville","W 3-0",3,NA,30,12,71,0.254,28,8,15,28,4,3,4,5,43,NA
"2021-2022","02/26/2022","Central St. (OH)","SIAC","@ Daemen","L 0-3",3,NA,26,20,72,0.083,23,4,15,20,9,2,2,1,33,NA
"2021-2022","03/04/2022","Central St. (OH)","SIAC","@ Fort Valley St.","W 3-2",5,NA,55,25,120,0.25,50,13,22,34,6,1,8,3,73,2
"2021-2022","03/05/2022","Central St. (OH)","SIAC","@ Morehouse","W 3-0",3,NA,31,11,58,0.345,25,NA,10,22,NA,2,NA,1,57,NA
"2021-2022","03/11/2022","Central St. (OH)","SIAC","Benedict","W 3-0",3,NA,34,15,82,0.232,32,11,13,21,2,6,4,NA,53,NA
"2021-2022","03/12/2022","Central St. (OH)","SIAC","Edward Waters","W 3-1",4,NA,57,19,115,0.33,51,8,16,30,3,5,2,NA,71,NA
"2021-2022","03/12/2022","Central St. (OH)","SIAC","Purdue Fort Wayne","L 0-3",3,NA,17,17,66,NA,16,2,11,14,7,4,6,NA,26,NA
"2021-2022","03/26/2022","Central St. (OH)","SIAC","Alderson Broaddus @Frankfort, KY","W 3-0",3,NA,35,13,60,0.367,33,9,17,18,NA,1,4,1,47,NA
"2021-2022","03/26/2022","Central St. (OH)","SIAC","@ Kentucky St.","W 3-0",3,NA,40,15,74,0.338,37,7,12,27,1,NA,10,NA,52,NA
"2021-2022","04/01/2022","Central St. (OH)","SIAC","@ Edward Waters","L 1-3",4,NA,49,30,136,0.14,48,3,24,45,7,3,4,1,57,NA
"2021-2022","04/02/2022","Central St. (OH)","SIAC","@ Benedict","W 3-1",4,NA,53,14,111,0.351,48,12,19,36,3,5,4,NA,72,NA
"2021-2022","04/05/2022","Central St. (OH)","SIAC","@ Charleston (WV)","L 0-3",3,NA,26,21,92,0.054,25,7,11,27,5,1,2,NA,35,NA
"2021-2022","04/08/2022","Central St. (OH)","SIAC","Morehouse","W 3-0",3,NA,46,16,87,0.345,37,13,10,19,1,2,2,NA,62,NA
"2021-2022","04/09/2022","Central St. (OH)","SIAC","Fort Valley St.","W 3-0",3,NA,40,16,90,0.267,30,7,13,29,3,3,4,NA,52,NA
"2021-2022","04/15/2022","Central St. (OH)","SIAC","Kentucky St.","W 3-0",3,NA,37,12,69,0.362,35,7,13,18,2,2,NA,NA,46,NA
"2021-2022","04/19/2022","Central St. (OH)","SIAC","#4 Benedict @Rock Hill, SC (2022 SIAC MVB)","W 3-1",4,NA,59,23,128,0.281,53,10,17,38,4,4,4,2,75,1
"2021-2022","04/20/2022","Central St. (OH)","SIAC","#2 Edward Waters @Rock Hill, SC (2022 SIAC MVB)","W 3-2",5,NA,54,28,136,0.191,51,7,17,42,5,3,10,5,69,1
"2021-2022","04/21/2022","Central St. (OH)","SIAC","#2 Edward Waters @Rock Hill, SC (2022 SIAC MVB)","W 3-2",5,NA,58,31,152,0.178,58,4,21,48,4,7,10,1,74,NA
"2021-2022","04/21/2022","Central St. (OH)","SIAC","#2 Edward Waters @Rock Hill, SC (2022 SIAC MVB)","W 3-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/11/2022","Edward Waters","SIAC","Lancaster Bible","L 2-3",5,NA,48,14,111,0.306,46,6,23,31,11,2,6,2,59,1
"2021-2022","01/14/2022","Edward Waters","SIAC","@ Hawaii","L 0-3",3,NA,18,20,68,-0.029,16,1,7,14,11,1,2,NA,21,1
"2021-2022","01/16/2022","Edward Waters","SIAC","@ Hawaii","L 0-3",3,NA,18,16,47,0.043,18,NA,8,7,14,1,2,2,20,NA
"2021-2022","01/21/2022","Edward Waters","SIAC","@ Life (GA)","L 1-3",4,NA,45,23,118,0.186,43,5,8,39,8,3,8,NA,57,1
"2021-2022","01/22/2022","Edward Waters","SIAC","Erskine","W 3-2",5,NA,53,16,113,0.327,51,15,21,30,5,3,8,5,75,2
"2021-2022","01/27/2022","Edward Waters","SIAC","@ Webber Int'l","L 2-3",5,NA,51,20,108,0.287,50,10,18,41,16,3,9,NA,68.5,2
"2021-2022","01/29/2022","Edward Waters","SIAC","Emmanuel (GA)","L 2-3",5,NA,38,23,130,0.115,32,3,14,33,5,3,23,NA,55.5,7
"2021-2022","02/03/2022","Edward Waters","SIAC","@ Lees-McRae","L 1-3",4,NA,37,19,95,0.189,35,3,17,38,5,NA,12,NA,46,1
"2021-2022","02/04/2022","Edward Waters","SIAC","@ St. Andrews","L 2-3",5,NA,55,19,118,0.305,52,5,17,44,6,2,16,NA,70,5
"2021-2022","02/05/2022","Edward Waters","SIAC","@ North Greenville","L 0-3",3,NA,31,10,69,0.304,30,3,11,18,7,1,2,7,36,1
"2021-2022","02/09/2022","Edward Waters","SIAC","Webber Int'l","L 1-3",4,NA,38,13,101,0.248,33,8,14,22,11,1,2,NA,48,9
"2021-2022","02/18/2022","Edward Waters","SIAC","@ Emmanuel (GA)","L 1-3",4,NA,43,21,121,0.182,37,6,11,37,15,2,23,3,62.5,2
"2021-2022","02/19/2022","Edward Waters","SIAC","@ Limestone","L 0-3",3,NA,26,16,75,0.133,25,2,9,21,10,NA,12,2,34,1
"2021-2022","02/23/2022","Edward Waters","SIAC","Truett-McConnell","W 3-0",3,NA,35,9,65,0.4,34,12,14,25,2,1,8,1,52,NA
"2021-2022","03/04/2022","Edward Waters","SIAC","@ Erskine","L 1-3",4,NA,48,21,103,0.262,46,3,10,28,9,NA,10,2,56,1
"2021-2022","03/05/2022","Edward Waters","SIAC","Benedict","W 3-0",3,NA,39,15,71,0.338,37,3,11,28,7,2,10,NA,49,2
"2021-2022","03/08/2022","Edward Waters","SIAC","@ St. Francis Brooklyn","L 1-3",4,NA,48,18,107,0.28,46,1,8,40,4,2,10,NA,56,1
"2021-2022","03/09/2022","Edward Waters","SIAC","@ LIU","L 0-3",3,NA,37,14,69,0.333,37,1,10,21,5,3,4,1,43,1
"2021-2022","03/11/2022","Edward Waters","SIAC","@ Kentucky St.","W 3-0",3,NA,32,7,71,0.352,26,8,11,29,4,NA,14,5,47,NA
"2021-2022","03/12/2022","Edward Waters","SIAC","@ Central St. (OH)","L 1-3",4,NA,36,17,90,0.211,34,3,14,27,8,5,4,NA,46,NA
"2021-2022","03/20/2022","Edward Waters","SIAC","@ Fort Valley St.","W 3-1",4,NA,47,11,100,0.36,43,9,7,31,5,3,16,1,67,4
"2021-2022","03/24/2022","Edward Waters","SIAC","@ Morehouse","W 3-0",3,NA,39,16,84,0.274,37,12,12,28,1,1,6,3,55,NA
"2021-2022","03/25/2022","Edward Waters","SIAC","@ Truett-McConnell","W 3-0",3,NA,46,17,95,0.305,45,9,9,49,1,1,8,2,60,1
"2021-2022","03/27/2022","Edward Waters","SIAC","LIU","L 0-3",3,NA,28,17,77,0.143,25,9,11,20,3,2,6,2,42,NA
"2021-2022","03/28/2022","Edward Waters","SIAC","LIU","L 1-3",4,NA,39,12,105,0.257,35,8,14,27,15,4,2,9,52,NA
"2021-2022","04/01/2022","Edward Waters","SIAC","Central St. (OH)","W 3-1",4,NA,37,20,105,0.162,36,7,12,45,3,2,14,1,53,NA
"2021-2022","04/02/2022","Edward Waters","SIAC","Kentucky St.","W 3-0",3,NA,38,11,76,0.355,35,10,9,31,4,NA,8,5,52,NA
"2021-2022","04/08/2022","Edward Waters","SIAC","@ Tusculum","L 2-3",5,NA,47,16,91,0.341,44,6,15,28,18,3,8,3,60,3
"2021-2022","04/09/2022","Edward Waters","SIAC","@ Benedict","W 3-0",3,NA,38,15,88,0.261,34,3,6,29,3,3,2,NA,45,1
"2021-2022","04/15/2022","Edward Waters","SIAC","Fort Valley St.","W 3-2",5,NA,56,33,153,0.15,53,9,16,NA,5,2,12,1,73,1
"2021-2022","04/16/2022","Edward Waters","SIAC","Morehouse","W 3-0",3,NA,34,9,68,0.368,33,11,16,30,3,2,4,2,49,NA
"2021-2022","04/19/2022","Edward Waters","SIAC","#3 Fort Valley St. @Rock Hill, SC (2022 SIAC MVB)","W 3-2",5,NA,NA,24,136,0.294,NA,2,12,42,6,2,13,4,74.5,NA
"2021-2022","04/20/2022","Edward Waters","SIAC","#1 Central St. (OH) @Rock Hill, SC (2022 SIAC MVB)","L 2-3",5,NA,48,23,120,0.208,48,5,11,41,7,4,8,4,61,4
"2021-2022","04/21/2022","Edward Waters","SIAC","#4 Benedict @Rock Hill, SC (2022 SIAC MVB)","W 3-0",3,NA,47,18,89,0.326,44,7,10,26,1,3,2,1,58,NA
"2021-2022","04/21/2022","Edward Waters","SIAC","#1 Central St. (OH) @Rock Hill, SC (2022 SIAC MVB)","L 2-3",5,NA,46,22,121,0.198,43,4,11,51,4,10,4,1,62,1
"2021-2022","04/21/2022","Edward Waters","SIAC","#1 Central St. (OH) @Rock Hill, SC (2022 SIAC MVB)","L 2-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/12/2022","Fort Valley St.","SIAC","@ Reinhardt","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/15/2022","Fort Valley St.","SIAC","@ King (TN)","L 0-3",3,NA,23,17,74,0.081,23,NA,16,16,5,1,8,2,28,2
"2021-2022","01/21/2022","Fort Valley St.","SIAC","Benedict","W 3-0",3,NA,33,19,80,0.175,28,5,9,25,5,2,12,1,46,1
"2021-2022","01/21/2022","Fort Valley St.","SIAC","Tusculum","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/29/2022","Fort Valley St.","SIAC","Belmont Abbey @Waleska, Waleska","L 0-3",3,NA,18,17,65,0.015,18,2,18,18,3,1,4,NA,23,NA
"2021-2022","01/29/2022","Fort Valley St.","SIAC","@ Reinhardt","L 0-3",3,NA,35,24,94,0.117,33,1,19,32,5,2,7,1,41.5,NA
"2021-2022","02/01/2022","Fort Valley St.","SIAC","Life (GA)","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/04/2022","Fort Valley St.","SIAC","@ North Greenville","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/12/2022","Fort Valley St.","SIAC","@ Charleston (WV)","L 0-3",3,NA,19,15,76,0.053,16,1,13,15,8,NA,2,NA,21,NA
"2021-2022","02/13/2022","Fort Valley St.","SIAC","@ Charleston (WV)","L 0-3",3,NA,19,17,67,0.03,19,2,6,12,10,2,2,NA,24,NA
"2021-2022","02/18/2022","Fort Valley St.","SIAC","@ Tusculum","L 0-3",3,NA,27,21,71,0.085,26,1,11,18,6,1,6,2,32,5
"2021-2022","03/04/2022","Fort Valley St.","SIAC","Central St. (OH)","L 2-3",5,NA,47,21,114,0.228,44,6,20,31,13,2,NA,3,68,NA
"2021-2022","03/05/2022","Fort Valley St.","SIAC","Kentucky St.","W 3-0",3,NA,29,14,70,0.214,24,8,14,22,4,NA,9,NA,41.5,NA
"2021-2022","03/07/2022","Fort Valley St.","SIAC","Maryville (MO)","L 0-3",3,NA,34,25,81,0.111,31,3,12,27,3,NA,10,1,42,NA
"2021-2022","03/12/2022(1)","Fort Valley St.","SIAC","@ Emmanuel (GA)","L 1-3",4,NA,44,23,119,0.176,43,3,16,32,8,1,11,1,53.5,NA
"2021-2022","03/16/2022","Fort Valley St.","SIAC","@ Benedict","W 3-1",4,NA,49,17,105,0.305,46,6,10,30,3,NA,NA,NA,68,1
"2021-2022","03/18/2022","Fort Valley St.","SIAC","Morehouse","W 3-0",3,NA,36,6,68,0.441,27,12,6,29,2,1,10,1,54,1
"2021-2022","03/20/2022","Fort Valley St.","SIAC","Edward Waters","L 1-3",4,NA,51,23,112,0.25,48,5,16,32,9,1,6,NA,60,3
"2021-2022","03/26/2022","Fort Valley St.","SIAC","UCLA","L 0-3",3,NA,10,10,39,NA,9,NA,5,10,18,2,4,3,14,2
"2021-2022","04/01/2022","Fort Valley St.","SIAC","@ Morehouse","W 3-0",3,NA,25,9,55,0.291,23,11,9,27,NA,5,8,3,45,NA
"2021-2022","04/08/2022","Fort Valley St.","SIAC","@ Kentucky St.","W 3-0",3,NA,41,15,99,0.263,38,5,10,40,4,NA,15,1,53.5,1
"2021-2022","04/09/2022","Fort Valley St.","SIAC","@ Central St. (OH)","L 0-3",3,NA,23,17,75,0.08,21,3,11,27,7,4,2,NA,31,NA
"2021-2022","04/15/2022","Fort Valley St.","SIAC","@ Edward Waters","L 2-3",5,NA,54,22,161,0.199,46,5,24,57,9,7,10,2,71,NA
"2021-2022","04/19/2022","Fort Valley St.","SIAC","#6 Morehouse @Rock Hill, SC (2022 SIAC MVB)","W 3-0",3,NA,40,11,77,0.377,38,10,10,37,1,1,6,NA,54,NA
"2021-2022","04/19/2022","Fort Valley St.","SIAC","#2 Edward Waters @Rock Hill, SC (2022 SIAC MVB)","L 2-3",5,NA,62,27,132,0.265,58,6,9,41,2,4,16,3,80,NA
"2021-2022","04/20/2022","Fort Valley St.","SIAC","#5 Kentucky St. @Rock Hill, SC (2022 SIAC MVB)","W 3-0",3,NA,33,14,89,0.213,28,4,6,43,1,3,14,1,47,NA
"2021-2022","04/20/2022","Fort Valley St.","SIAC","#4 Benedict @Rock Hill, SC (2022 SIAC MVB)","L 2-3",5,NA,62,22,166,0.241,54,6,19,64,9,11,4,5,81,1
